"","Country","Cowcode","Year","Independent.Country","EthFrac"
"2599","Czechoslovakia",315,1990,1,0.502909184878008
"2600","Czechoslovakia",315,1991,1,0.503870077631276
"2601","Czechoslovakia",315,1992,1,0.504834917557897
"2602","Czechoslovakia",315,1993,0,1
"2603","Czechoslovakia",315,1994,0,1
"2604","Czechoslovakia",315,1995,0,1
"2605","Czechoslovakia",315,1996,0,1
"2606","Czechoslovakia",315,1997,0,1
"2607","Czechoslovakia",315,1998,0,1
"2608","Czechoslovakia",315,1999,0,1
"2609","Czechoslovakia",315,2000,0,1
"2610","Czechoslovakia",315,2001,0,1
"2611","Czechoslovakia",315,2002,0,1
"2612","Czechoslovakia",315,2003,0,1
"2613","Czechoslovakia",315,2004,0,1
"2614","Czechoslovakia",315,2005,0,1
"2615","Czechoslovakia",315,2006,0,1
"2616","Czechoslovakia",315,2007,0,1
"2617","Czechoslovakia",315,2008,0,1
"2618","Czechoslovakia",315,2009,0,1
"2619","Czechoslovakia",315,2010,0,1
"2620","Czechoslovakia",315,2011,0,1
"2621","Czechoslovakia",315,2012,0,1
"2622","Czechoslovakia",315,2013,0,1
"2623","Czech Republic",316,1945,0,1
"2624","Czech Republic",316,1946,0,1
"2625","Czech Republic",316,1947,0,1
"2626","Czech Republic",316,1948,0,1
"2627","Czech Republic",316,1949,0,1
"2628","Czech Republic",316,1950,0,1
"2629","Czech Republic",316,1951,0,1
"2630","Czech Republic",316,1952,0,1
"2631","Czech Republic",316,1953,0,1
"2632","Czech Republic",316,1954,0,1
"2633","Czech Republic",316,1955,0,1
"2634","Czech Republic",316,1956,0,1
"2635","Czech Republic",316,1957,0,1
"2636","Czech Republic",316,1958,0,1
"2637","Czech Republic",316,1959,0,1
"2638","Czech Republic",316,1960,0,1
"2639","Czech Republic",316,1961,0,1
"2640","Czech Republic",316,1962,0,1
"2641","Czech Republic",316,1963,0,1
"2642","Czech Republic",316,1964,0,1
"2643","Czech Republic",316,1965,0,1
"2644","Czech Republic",316,1966,0,1
"2645","Czech Republic",316,1967,0,1
"2646","Czech Republic",316,1968,0,1
"2647","Czech Republic",316,1969,0,1
"2648","Czech Republic",316,1970,0,1
"2649","Czech Republic",316,1971,0,1
"2650","Czech Republic",316,1972,0,1
"2651","Czech Republic",316,1973,0,1
"2652","Czech Republic",316,1974,0,1
"2653","Czech Republic",316,1975,0,1
"2654","Czech Republic",316,1976,0,1
"2655","Czech Republic",316,1977,0,1
"2656","Czech Republic",316,1978,0,1
"2657","Czech Republic",316,1979,0,1
"2658","Czech Republic",316,1980,0,1
"2659","Czech Republic",316,1981,0,1
"2660","Czech Republic",316,1982,0,1
"2661","Czech Republic",316,1983,0,1
"2662","Czech Republic",316,1984,0,1
"2663","Czech Republic",316,1985,0,1
"2664","Czech Republic",316,1986,0,1
"2665","Czech Republic",316,1987,0,1
"2666","Czech Republic",316,1988,0,1
"2667","Czech Republic",316,1989,0,1
"2668","Czech Republic",316,1990,0,1
"2669","Czech Republic",316,1991,0,1
"2670","Czech Republic",316,1992,0,1
"2671","Czech Republic",316,1993,1,0.370893949070493
"2672","Czech Republic",316,1994,1,0.364927136061116
"2673","Czech Republic",316,1995,1,0.358997513169698
"2674","Czech Republic",316,1996,1,0.353106648638639
"2675","Czech Republic",316,1997,1,0.347255906140516
"2676","Czech Republic",316,1998,1,0.341446528665618
"2677","Czech Republic",316,1999,1,0.335679849332231
"2678","Czech Republic",316,2000,1,0.329957301401377
"2679","Czech Republic",316,2001,1,0.324279977311338
"2680","Czech Republic",316,2002,1,0.318649051189868
"2681","Czech Republic",316,2003,1,0.313065954045666
"2682","Czech Republic",316,2004,1,0.307531683629178
"2683","Czech Republic",316,2005,1,0.302047168088075
"2684","Czech Republic",316,2006,1,0.296613519407312
"2685","Czech Republic",316,2007,1,0.291231696820176
"2686","Czech Republic",316,2008,1,0.285902597394411
"2687","Czech Republic",316,2009,1,0.280627457235566
"2688","Czech Republic",316,2010,1,0.275406517633985
"2689","Czech Republic",316,2011,1,0.270240953668006
"2690","Czech Republic",316,2012,1,0.265131466257042
"2691","Czech Republic",316,2013,1,0.262337474465249
"2692","Slovakia",317,1945,0,1
"2693","Slovakia",317,1946,0,1
"2694","Slovakia",317,1947,0,1
"2695","Slovakia",317,1948,0,1
"2696","Slovakia",317,1949,0,1
"2697","Slovakia",317,1950,0,1
"2698","Slovakia",317,1951,0,1
"2699","Slovakia",317,1952,0,1
"2700","Slovakia",317,1953,0,1
"2701","Slovakia",317,1954,0,1
"2702","Slovakia",317,1955,0,1
"2703","Slovakia",317,1956,0,1
"2704","Slovakia",317,1957,0,1
"2705","Slovakia",317,1958,0,1
"2706","Slovakia",317,1959,0,1
"2707","Slovakia",317,1960,0,1
"2708","Slovakia",317,1961,0,1
"2709","Slovakia",317,1962,0,1
"2710","Slovakia",317,1963,0,1
"2711","Slovakia",317,1964,0,1
"2712","Slovakia",317,1965,0,1
"2713","Slovakia",317,1966,0,1
"2714","Slovakia",317,1967,0,1
"2715","Slovakia",317,1968,0,1
"2716","Slovakia",317,1969,0,1
"2717","Slovakia",317,1970,0,1
"2718","Slovakia",317,1971,0,1
"2719","Slovakia",317,1972,0,1
"2720","Slovakia",317,1973,0,1
"2721","Slovakia",317,1974,0,1
"2722","Slovakia",317,1975,0,1
"2723","Slovakia",317,1976,0,1
"2724","Slovakia",317,1977,0,1
"2725","Slovakia",317,1978,0,1
"2726","Slovakia",317,1979,0,1
"2727","Slovakia",317,1980,0,1
"2728","Slovakia",317,1981,0,1
"2729","Slovakia",317,1982,0,1
"2730","Slovakia",317,1983,0,1
"2731","Slovakia",317,1984,0,1
"2732","Slovakia",317,1985,0,1
"2733","Slovakia",317,1986,0,1
"2734","Slovakia",317,1987,0,1
"2735","Slovakia",317,1988,0,1
"2736","Slovakia",317,1989,0,1
"2737","Slovakia",317,1990,0,1
"2738","Slovakia",317,1991,0,1
"2739","Slovakia",317,1992,0,1
"2740","Slovakia",317,1993,1,0.250517270715752
"2741","Slovakia",317,1994,1,0.249872366988221
"2742","Slovakia",317,1995,1,0.249244285914359
"2743","Slovakia",317,1996,1,0.24863232392567
"2744","Slovakia",317,1997,1,0.248037065363644
"2745","Slovakia",317,1998,1,0.247458493277875
"2746","Slovakia",317,1999,1,0.246896136720203
"2747","Slovakia",317,2000,1,0.246350514044287
"2748","Slovakia",317,2001,1,0.245821496135835
"2749","Slovakia",317,2002,1,0.245309104162015
"2750","Slovakia",317,2003,1,0.244813489683301
"2751","Slovakia",317,2004,1,0.244334540667689
"2752","Slovakia",317,2005,1,0.243872599911459
"2753","Slovakia",317,2006,1,0.243427319387424
"2754","Slovakia",317,2007,1,0.242999101999132
"2755","Slovakia",317,2008,1,0.242587922102732
"2756","Slovakia",317,2009,1,0.242193814407728
"2757","Slovakia",317,2010,1,0.241816945850873
"2758","Slovakia",317,2011,1,0.241457346700183
"2759","Slovakia",317,2012,1,0.241115195800785
"2760","Slovakia",317,2013,1,0.240790670687842
"2761","Italy",325,1945,1,0.030734205534504
"2762","Italy",325,1946,1,0.0313383352494199
"2763","Italy",325,1947,1,0.0319536851736557
"2764","Italy",325,1948,1,0.0325810091698734
"2765","Italy",325,1949,1,0.0332198892281372
"2766","Italy",325,1950,1,0.0338710815428498
"2767","Italy",325,1951,1,0.0345345536840717
"2768","Italy",325,1952,1,0.0352104754590064
"2769","Italy",325,1953,1,0.0358990038524144
"2770","Italy",325,1954,1,0.0366006978516652
"2771","Italy",325,1955,1,0.0373153252276677
"2772","Italy",325,1956,1,0.0380434336401585
"2773","Italy",325,1957,1,0.0387851862923198
"2774","Italy",325,1958,1,0.0395407353732985
"2775","Italy",325,1959,1,0.0403104346241938
"2776","Italy",325,1960,1,0.041094240033223
"2777","Italy",325,1961,1,0.0418928874819551
"2778","Italy",325,1962,1,0.0427061366910877
"2779","Italy",325,1963,1,0.0435345274576958
"2780","Italy",325,1964,1,0.0443780095431384
"2781","Italy",325,1965,1,0.0452373127893974
"2782","Italy",325,1966,1,0.0461121844555223
"2783","Italy",325,1967,1,0.0470031627155001
"2784","Italy",325,1968,1,0.0479103783287211
"2785","Italy",325,1969,1,0.0488343560572801
"2786","Italy",325,1970,1,0.0497750382535116
"2787","Italy",325,1971,1,0.050732938348607
"2788","Italy",325,1972,1,0.0517079938873375
"2789","Italy",325,1973,1,0.052700915513039
"2790","Italy",325,1974,1,0.0537116280775662
"2791","Italy",325,1975,1,0.0547406373518474
"2792","Italy",325,1976,1,0.0557878713918716
"2793","Italy",325,1977,1,0.0568542144489013
"2794","Italy",325,1978,1,0.0579393953717632
"2795","Italy",325,1979,1,0.0590439064453251
"2796","Italy",325,1980,1,0.0601680402871975
"2797","Italy",325,1981,1,0.0613121021827211
"2798","Italy",325,1982,1,0.0624765664006371
"2799","Italy",325,1983,1,0.0636613391828391
"2800","Italy",325,1984,1,0.0648667031397173
"2801","Italy",325,1985,1,0.066093511016128
"2802","Italy",325,1986,1,0.0673416549120001
"2803","Italy",325,1987,1,0.0686115965352663
"2804","Italy",325,1988,1,0.0699032210274264
"2805","Italy",325,1989,1,0.0712173626803065
"2806","Italy",325,1990,1,0.0725540906795558
"2807","Italy",325,1991,1,0.0739138422204251
"2808","Italy",325,1992,1,0.075296672957597
"2809","Italy",325,1993,1,0.0767032136622704
"2810","Italy",325,1994,1,0.0781335039523474
"2811","Italy",325,1995,1,0.0795877744590703
"2812","Italy",325,1996,1,0.0810668268423973
"2813","Italy",325,1997,1,0.08257049004078
"2814","Italy",325,1998,1,0.0840991785413516
"2815","Italy",325,1999,1,0.0856532832750385
"2816","Italy",325,2000,1,0.0872331926008305
"2817","Italy",325,2001,1,0.088839107459724
"2818","Italy",325,2002,1,0.0904713936910451
"2819","Italy",325,2003,1,0.0921300507143752
"2820","Italy",325,2004,1,0.0938160008476874
"2821","Italy",325,2005,1,0.0955290311515182
"2822","Italy",325,2006,1,0.0972693111622498
"2823","Italy",325,2007,1,0.0990377299770224
"2824","Italy",325,2008,1,0.100834053022946
"2825","Italy",325,2009,1,0.102658985790832
"2826","Italy",325,2010,1,0.104512640460414
"2827","Italy",325,2011,1,0.106394957516477
"2828","Italy",325,2012,1,0.108306786139456
"2829","Italy",325,2013,1,0.11024803290848
"2830","Albania",339,1945,1,0.0644128805558145
"2831","Albania",339,1946,1,0.064723298268949
"2832","Albania",339,1947,1,0.0650383791986697
"2833","Albania",339,1948,1,0.0653586987340834
"2834","Albania",339,1949,1,0.0656836729475129
"2835","Albania",339,1950,1,0.0660138778175704
"2836","Albania",339,1951,1,0.0663489218311721
"2837","Albania",339,1952,1,0.0666891867492538
"2838","Albania",339,1953,1,0.0670346681580011
"2839","Albania",339,1954,1,0.0673851685071697
"2840","Albania",339,1955,1,0.067740681546744
"2841","Albania",339,1956,1,0.0681013970847804
"2842","Albania",339,1957,1,0.0684673085996
"2843","Albania",339,1958,1,0.0688386045825556
"2844","Albania",339,1959,1,0.0692148933107948
"2845","Albania",339,1960,1,0.0695965555930622
"2846","Albania",339,1961,1,0.0699835856905496
"2847","Albania",339,1962,1,0.0703759773667919
"2848","Albania",339,1963,1,0.0707737251486379
"2849","Albania",339,1964,1,0.0711766303582393
"2850","Albania",339,1965,1,0.0715852643697499
"2851","Albania",339,1966,1,0.0719990435576737
"2852","Albania",339,1967,1,0.0726376049528723
"2853","Albania",339,1968,1,0.0736988935811442
"2854","Albania",339,1969,1,0.074774370778644
"2855","Albania",339,1970,1,0.0758643806667875
"2856","Albania",339,1971,1,0.076968689921258
"2857","Albania",339,1972,1,0.0780880235971159
"2858","Albania",339,1973,1,0.0792221461839174
"2859","Albania",339,1974,1,0.0803712044022465
"2860","Albania",339,1975,1,0.0815357270806958
"2861","Albania",339,1976,1,0.0827156661454397
"2862","Albania",339,1977,1,0.0839111624100678
"2863","Albania",339,1978,1,0.0851221656605204
"2864","Albania",339,1979,1,0.0863493896146004
"2865","Albania",339,1980,1,0.0875923982624278
"2866","Albania",339,1981,1,0.0888517071399367
"2867","Albania",339,1982,1,0.0901274504474674
"2868","Albania",339,1983,1,0.0914197616586624
"2869","Albania",339,1984,1,0.0927287694947257
"2870","Albania",339,1985,1,0.0940544128822035
"2871","Albania",339,1986,1,0.0953973877768337
"2872","Albania",339,1987,1,0.0967574403167412
"2873","Albania",339,1988,1,0.0981350704221791
"2874","Albania",339,1989,1,0.0995302100348022
"2875","Albania",339,1990,1,0.100942976885124
"2876","Albania",339,1991,1,0.102373486140038
"2877","Albania",339,1992,1,0.103822230624212
"2878","Albania",339,1993,1,0.105288946533008
"2879","Albania",339,1994,1,0.106774119679655
"2880","Albania",339,1995,1,0.108277854466391
"2881","Albania",339,1996,1,0.109800444428055
"2882","Albania",339,1997,1,0.111341806431754
"2883","Albania",339,1998,1,0.112902034805281
"2884","Albania",339,1999,1,0.114481609987378
"2885","Albania",339,2000,1,0.116080244883769
"2886","Albania",339,2001,1,0.117698594763133
"2887","Albania",339,2002,1,0.119336561252458
"2888","Albania",339,2003,1,0.120994231909873
"2889","Albania",339,2004,1,0.12267187841617
"2890","Albania",339,2005,1,0.124369576593067
"2891","Albania",339,2006,1,0.126087593043299
"2892","Albania",339,2007,1,0.127825999685829
"2893","Albania",339,2008,1,0.12958487163875
"2894","Albania",339,2009,1,0.131364646802369
"2895","Albania",339,2010,1,0.13316520313322
"2896","Albania",339,2011,1,0.134986601471322
"2897","Albania",339,2012,1,0.136829089782675
"2898","Albania",339,2013,1,0.138693083501335
"2899","Serbia",340,1945,0,1
"2900","Serbia",340,1946,0,1
"2901","Serbia",340,1947,0,1
"2902","Serbia",340,1948,0,1
"2903","Serbia",340,1949,0,1
"2904","Serbia",340,1950,0,1
"2905","Serbia",340,1951,0,1
"2906","Serbia",340,1952,0,1
"2907","Serbia",340,1953,0,1
"2908","Serbia",340,1954,0,1
"2909","Serbia",340,1955,0,1
"2910","Serbia",340,1956,0,1
"2911","Serbia",340,1957,0,1
"2912","Serbia",340,1958,0,1
"2913","Serbia",340,1959,0,1
"2914","Serbia",340,1960,0,1
"2915","Serbia",340,1961,0,1
"2916","Serbia",340,1962,0,1
"2917","Serbia",340,1963,0,1
"2918","Serbia",340,1964,0,1
"2919","Serbia",340,1965,0,1
"2920","Serbia",340,1966,0,1
"2921","Serbia",340,1967,0,1
"2922","Serbia",340,1968,0,1
"2923","Serbia",340,1969,0,1
"2924","Serbia",340,1970,0,1
"2925","Serbia",340,1971,0,1
"2926","Serbia",340,1972,0,1
"2927","Serbia",340,1973,0,1
"2928","Serbia",340,1974,0,1
"2929","Serbia",340,1975,0,1
"2930","Serbia",340,1976,0,1
"2931","Serbia",340,1977,0,1
"2932","Serbia",340,1978,0,1
"2933","Serbia",340,1979,0,1
"2934","Serbia",340,1980,0,1
"2935","Serbia",340,1981,0,1
"2936","Serbia",340,1982,0,1
"2937","Serbia",340,1983,0,1
"2938","Serbia",340,1984,0,1
"2939","Serbia",340,1985,0,1
"2940","Serbia",340,1986,0,1
"2941","Serbia",340,1987,0,1
"2942","Serbia",340,1988,0,1
"2943","Serbia",340,1989,0,1
"2944","Serbia",340,1990,0,1
"2945","Serbia",340,1991,0,0.596476269645334
"2946","Serbia",340,1992,0,0.582827644177876
"2947","Serbia",340,1993,1,0.568825276761398
"2948","Serbia",340,1994,1,0.554498180527321
"2949","Serbia",340,1995,1,0.539876848280517
"2950","Serbia",340,1996,1,0.524993734250298
"2951","Serbia",340,1997,1,0.509882706023682
"2952","Serbia",340,1998,1,0.494578395245171
"2953","Serbia",340,1999,1,0.479116273695446
"2954","Serbia",340,2000,1,0.463532483046555
"2955","Serbia",340,2001,1,0.447862542209562
"2956","Serbia",340,2002,1,0.435266595124488
"2957","Serbia",340,2003,1,0.430436214203816
"2958","Serbia",340,2004,1,0.42590300041972
"2959","Serbia",340,2005,1,0.421654659033014
"2960","Serbia",340,2006,1,0.417678234137982
"2961","Serbia",340,2007,1,0.413961510774167
"2962","Serbia",340,2008,1,0.410492186213472
"2963","Serbia",340,2009,1,0.407258632823922
"2964","Serbia",340,2010,1,0.404249209560045
"2965","Serbia",340,2011,1,0.401453091949749
"2966","Serbia",340,2012,1,0.398859654905224
"2967","Serbia",340,2013,1,0.396458525092955
"2968","Macedonia",343,1945,0,1
"2969","Macedonia",343,1946,0,1
"2970","Macedonia",343,1947,0,1
"2971","Macedonia",343,1948,0,1
"2972","Macedonia",343,1949,0,1
"2973","Macedonia",343,1950,0,1
"2974","Macedonia",343,1951,0,1
"2975","Macedonia",343,1952,0,1
"2976","Macedonia",343,1953,0,1
"2977","Macedonia",343,1954,0,1
"2978","Macedonia",343,1955,0,1
"2979","Macedonia",343,1956,0,1
"2980","Macedonia",343,1957,0,1
"2981","Macedonia",343,1958,0,1
"2982","Macedonia",343,1959,0,1
"2983","Macedonia",343,1960,0,1
"2984","Macedonia",343,1961,0,1
"2985","Macedonia",343,1962,0,1
"2986","Macedonia",343,1963,0,1
"2987","Macedonia",343,1964,0,1
"2988","Macedonia",343,1965,0,1
"2989","Macedonia",343,1966,0,1
"2990","Macedonia",343,1967,0,1
"2991","Macedonia",343,1968,0,1
"2992","Macedonia",343,1969,0,1
"2993","Macedonia",343,1970,0,1
"2994","Macedonia",343,1971,0,1
"2995","Macedonia",343,1972,0,1
"2996","Macedonia",343,1973,0,1
"2997","Macedonia",343,1974,0,1
"2998","Macedonia",343,1975,0,1
"2999","Macedonia",343,1976,0,1
"3000","Macedonia",343,1977,0,1
"3001","Macedonia",343,1978,0,1
"3002","Macedonia",343,1979,0,1
"3003","Macedonia",343,1980,0,1
"3004","Macedonia",343,1981,0,1
"3005","Macedonia",343,1982,0,1
"3006","Macedonia",343,1983,0,1
"3007","Macedonia",343,1984,0,1
"3008","Macedonia",343,1985,0,1
"3009","Macedonia",343,1986,0,1
"3010","Macedonia",343,1987,0,1
"3011","Macedonia",343,1988,0,1
"3012","Macedonia",343,1989,0,1
"3013","Macedonia",343,1990,0,1
"3014","Macedonia",343,1991,1,0.513683521229805
"3015","Macedonia",343,1992,1,0.516163593135859
"3016","Macedonia",343,1993,1,0.518614997515818
"3017","Macedonia",343,1994,1,0.521038104379935
"3018","Macedonia",343,1995,1,0.523433677205406
"3019","Macedonia",343,1996,1,0.525801911974913
"3020","Macedonia",343,1997,1,0.528143587410157
"3021","Macedonia",343,1998,1,0.530458893171391
"3022","Macedonia",343,1999,1,0.532748127800033
"3023","Macedonia",343,2000,1,0.535011555999231
"3024","Macedonia",343,2001,1,0.537249307122493
"3025","Macedonia",343,2002,1,0.539461709218065
"3026","Macedonia",343,2003,1,0.541648799645553
"3027","Macedonia",343,2004,1,0.543810650208703
"3028","Macedonia",343,2005,1,0.545947279186239
"3029","Macedonia",343,2006,1,0.548058877129406
"3030","Macedonia",343,2007,1,0.550145064997547
"3031","Macedonia",343,2008,1,0.552206062583347
"3032","Macedonia",343,2009,1,0.554241709499512
"3033","Macedonia",343,2010,1,0.556251978040788
"3034","Macedonia",343,2011,1,0.558236452969119
"3035","Macedonia",343,2012,1,0.560195311487943
"3036","Macedonia",343,2013,1,0.56212811137573
"3037","Croatia",344,1945,0,1
"3038","Croatia",344,1946,0,1
"3039","Croatia",344,1947,0,1
"3040","Croatia",344,1948,0,1
"3041","Croatia",344,1949,0,1
"3042","Croatia",344,1950,0,1
"3043","Croatia",344,1951,0,1
"3044","Croatia",344,1952,0,1
"3045","Croatia",344,1953,0,1
"3046","Croatia",344,1954,0,1
"3047","Croatia",344,1955,0,1
"3048","Croatia",344,1956,0,1
"3049","Croatia",344,1957,0,1
"3050","Croatia",344,1958,0,1
"3051","Croatia",344,1959,0,1
"3052","Croatia",344,1960,0,1
"3053","Croatia",344,1961,0,1
"3054","Croatia",344,1962,0,1
"3055","Croatia",344,1963,0,1
"3056","Croatia",344,1964,0,1
"3057","Croatia",344,1965,0,1
"3058","Croatia",344,1966,0,1
"3059","Croatia",344,1967,0,1
"3060","Croatia",344,1968,0,1
"3061","Croatia",344,1969,0,1
"3062","Croatia",344,1970,0,1
"3063","Croatia",344,1971,0,1
"3064","Croatia",344,1972,0,1
"3065","Croatia",344,1973,0,1
"3066","Croatia",344,1974,0,1
"3067","Croatia",344,1975,0,1
"3068","Croatia",344,1976,0,1
"3069","Croatia",344,1977,0,1
"3070","Croatia",344,1978,0,1
"3071","Croatia",344,1979,0,1
"3072","Croatia",344,1980,0,1
"3073","Croatia",344,1981,0,1
"3074","Croatia",344,1982,0,1
"3075","Croatia",344,1983,0,1
"3076","Croatia",344,1984,0,1
"3077","Croatia",344,1985,0,1
"3078","Croatia",344,1986,0,1
"3079","Croatia",344,1987,0,1
"3080","Croatia",344,1988,0,1
"3081","Croatia",344,1989,0,1
"3082","Croatia",344,1990,0,1
"3083","Croatia",344,1991,1,0.324880186513504
"3084","Croatia",344,1992,1,0.316590190593946
"3085","Croatia",344,1993,1,0.308393040345301
"3086","Croatia",344,1994,1,0.300295435348799
"3087","Croatia",344,1995,1,0.292303996021664
"3088","Croatia",344,1996,1,0.2844246337536
"3089","Croatia",344,1997,1,0.276662722119857
"3090","Croatia",344,1998,1,0.269022782617401
"3091","Croatia",344,1999,1,0.261508803643144
"3092","Croatia",344,2000,1,0.25412492293738
"3093","Croatia",344,2001,1,0.24687411321378
"3094","Croatia",344,2002,1,0.23975885191699
"3095","Croatia",344,2003,1,0.232781810325775
"3096","Croatia",344,2004,1,0.225944654799273
"3097","Croatia",344,2005,1,0.219248783483758
"3098","Croatia",344,2006,1,0.212695639800723
"3099","Croatia",344,2007,1,0.206285535055668
"3100","Croatia",344,2008,1,0.200019391688349
"3101","Croatia",344,2009,1,0.193896834229063
"3102","Croatia",344,2010,1,0.187918113132705
"3103","Croatia",344,2011,1,0.182082562382059
"3104","Croatia",344,2012,1,0.176389640626429
"3105","Croatia",344,2013,1,0.170838598770976
"3106","Yugoslavia",345,1945,1,0.746556822052809
"3107","Yugoslavia",345,1946,1,0.74643465728123
"3108","Yugoslavia",345,1947,1,0.746317773903699
"3109","Yugoslavia",345,1948,1,0.746206273470049
"3110","Yugoslavia",345,1949,1,0.746100092447201
"3111","Yugoslavia",345,1950,1,0.745999381169006
"3112","Yugoslavia",345,1951,1,0.745904068331747
"3113","Yugoslavia",345,1952,1,0.746706648318348
"3114","Yugoslavia",345,1953,1,0.747996883296198
"3115","Yugoslavia",345,1954,1,0.749259788782922
"3116","Yugoslavia",345,1955,1,0.750496102349336
"3117","Yugoslavia",345,1956,1,0.751706360596197
"3118","Yugoslavia",345,1957,1,0.752891046698178
"3119","Yugoslavia",345,1958,1,0.754050953564026
"3120","Yugoslavia",345,1959,1,0.75518655605797
"3121","Yugoslavia",345,1960,1,0.756298324929378
"3122","Yugoslavia",345,1961,1,0.757386746220932
"3123","Yugoslavia",345,1962,1,0.758452512052122
"3124","Yugoslavia",345,1963,1,0.759495985795129
"3125","Yugoslavia",345,1964,1,0.760517807965888
"3126","Yugoslavia",345,1965,1,0.761518318796547
"3127","Yugoslavia",345,1966,1,0.76249803822718
"3128","Yugoslavia",345,1967,1,0.763457470014343
"3129","Yugoslavia",345,1968,1,0.764397032425658
"3130","Yugoslavia",345,1969,1,0.765317208026363
"3131","Yugoslavia",345,1970,1,0.766218318170728
"3132","Yugoslavia",345,1971,1,0.767100987861424
"3133","Yugoslavia",345,1972,1,0.7679653982523
"3134","Yugoslavia",345,1973,1,0.768812023921298
"3135","Yugoslavia",345,1974,1,0.769641400425643
"3136","Yugoslavia",345,1975,1,0.770453821288486
"3137","Yugoslavia",345,1976,1,0.7712495893523
"3138","Yugoslavia",345,1977,1,0.772029168123028
"3139","Yugoslavia",345,1978,1,0.772792930735206
"3140","Yugoslavia",345,1979,1,0.773541149275452
"3141","Yugoslavia",345,1980,1,0.774274167223897
"3142","Yugoslavia",345,1981,1,0.774992353554487
"3143","Yugoslavia",345,1982,1,0.775696150698369
"3144","Yugoslavia",345,1983,1,0.776385674810915
"3145","Yugoslavia",345,1984,1,0.777061251666709
"3146","Yugoslavia",345,1985,1,0.777723360076248
"3147","Yugoslavia",345,1986,1,0.7783722149052
"3148","Yugoslavia",345,1987,1,0.779008049226169
"3149","Yugoslavia",345,1988,1,0.779631194708767
"3150","Yugoslavia",345,1989,1,0.780241949774812
"3151","Yugoslavia",345,1990,1,0.780840492578684
"3152","Yugoslavia",345,1991,1,0.78142716255668
"3153","Yugoslavia",345,1992,0,1
"3154","Yugoslavia",345,1993,0,1
"3155","Yugoslavia",345,1994,0,1
"3156","Yugoslavia",345,1995,0,1
"3157","Yugoslavia",345,1996,0,1
"3158","Yugoslavia",345,1997,0,1
"3159","Yugoslavia",345,1998,0,1
"3160","Yugoslavia",345,1999,0,1
"3161","Yugoslavia",345,2000,0,1
"3162","Yugoslavia",345,2001,0,1
"3163","Yugoslavia",345,2002,0,1
"3164","Yugoslavia",345,2003,0,1
"3165","Yugoslavia",345,2004,0,1
"3166","Yugoslavia",345,2005,0,1
"3167","Yugoslavia",345,2006,0,1
"3168","Yugoslavia",345,2007,0,1
"3169","Yugoslavia",345,2008,0,1
"3170","Yugoslavia",345,2009,0,1
"3171","Yugoslavia",345,2010,0,1
"3172","Yugoslavia",345,2011,0,1
"3173","Yugoslavia",345,2012,0,1
"3174","Yugoslavia",345,2013,0,1
"3175","Bosnia-Herzegovina",346,1945,0,1
"3176","Bosnia-Herzegovina",346,1946,0,1
"3177","Bosnia-Herzegovina",346,1947,0,1
"3178","Bosnia-Herzegovina",346,1948,0,1
"3179","Bosnia-Herzegovina",346,1949,0,1
"3180","Bosnia-Herzegovina",346,1950,0,1
"3181","Bosnia-Herzegovina",346,1951,0,1
"3182","Bosnia-Herzegovina",346,1952,0,1
"3183","Bosnia-Herzegovina",346,1953,0,1
"3184","Bosnia-Herzegovina",346,1954,0,1
"3185","Bosnia-Herzegovina",346,1955,0,1
"3186","Bosnia-Herzegovina",346,1956,0,1
"3187","Bosnia-Herzegovina",346,1957,0,1
"3188","Bosnia-Herzegovina",346,1958,0,1
"3189","Bosnia-Herzegovina",346,1959,0,1
"3190","Bosnia-Herzegovina",346,1960,0,1
"3191","Bosnia-Herzegovina",346,1961,0,1
"3192","Bosnia-Herzegovina",346,1962,0,1
"3193","Bosnia-Herzegovina",346,1963,0,1
"3194","Bosnia-Herzegovina",346,1964,0,1
"3195","Bosnia-Herzegovina",346,1965,0,1
"3196","Bosnia-Herzegovina",346,1966,0,1
"3197","Bosnia-Herzegovina",346,1967,0,1
"3198","Bosnia-Herzegovina",346,1968,0,1
"3199","Bosnia-Herzegovina",346,1969,0,1
"3200","Bosnia-Herzegovina",346,1970,0,1
"3201","Bosnia-Herzegovina",346,1971,0,1
"3202","Bosnia-Herzegovina",346,1972,0,1
"3203","Bosnia-Herzegovina",346,1973,0,1
"3204","Bosnia-Herzegovina",346,1974,0,1
"3205","Bosnia-Herzegovina",346,1975,0,1
"3206","Bosnia-Herzegovina",346,1976,0,1
"3207","Bosnia-Herzegovina",346,1977,0,1
"3208","Bosnia-Herzegovina",346,1978,0,1
"3209","Bosnia-Herzegovina",346,1979,0,1
"3210","Bosnia-Herzegovina",346,1980,0,1
"3211","Bosnia-Herzegovina",346,1981,0,1
"3212","Bosnia-Herzegovina",346,1982,0,1
"3213","Bosnia-Herzegovina",346,1983,0,1
"3214","Bosnia-Herzegovina",346,1984,0,1
"3215","Bosnia-Herzegovina",346,1985,0,1
"3216","Bosnia-Herzegovina",346,1986,0,1
"3217","Bosnia-Herzegovina",346,1987,0,1
"3218","Bosnia-Herzegovina",346,1988,0,1
"3219","Bosnia-Herzegovina",346,1989,0,1
"3220","Bosnia-Herzegovina",346,1990,0,1
"3221","Bosnia-Herzegovina",346,1991,0,1
"3222","Bosnia-Herzegovina",346,1992,1,0.662960188630152
